,candidate,count,image_file,image_url,news_source,news_source_url,present
591,hillary_clinton,591,591_hillary_clinton.jpg,http://twt-thumbs.washtimes.com/media/image/2016/10/20/10202016_clinton-beer8201_c0-505-1486-1371_s885x516.jpg?10ba2fc27c3d644561e691099544b06238f82fd7,Washington Time,http://www.washingtontimes.com/news/2016/oct/20/hillary-clinton-donald-trump-disagreement-on-drink/,1
593,hillary_clinton,593,593_hillary_clinton.jpg,http://static2.politico.com/dims4/default/5a21419/2147483647/resize/1160x%3E/quality/90/?url\u003dhttp%3A%2F%2Fstatic.politico.com%2F6a%2F55%2F0487697e43e8b1b11d5edad3086d%2F07-hillary-clinton-38-gty-1160.jpg,Politico,http://www.politico.com/blogs/under-the-radar/2016/09/clinton-email-release-foia-228674,1
599,hillary_clinton,599,599_hillary_clinton.jpg,http://www.trbimg.com/img-57e47275/turbine/la-1474589450-snap-photo/650/650x366,Los Angeles Time,http://www.latimes.com/opinion/opinion-la/la-ol-newsletter-clinton-trump-marijuana-prop-64-20160922-snap-htmlstory.html,1
608,hillary_clinton,608,608_hillary_clinton.jpg,http://hbz.h-cdn.co/assets/16/42/480x720/gallery-1477073393-hbz-hillary-clinton-1020-2.jpg,Harper\u0027s Bazaar,http://www.harpersbazaar.com/celebrity/red-carpet-dresses/news/g6036/hillary-clinton-campaign-fashion/,1
621,hillary_clinton,621,621_hillary_clinton.jpg,http://freebeacon.com/wp-content/uploads/2016/10/Hillary-Clinton-1.jpg,Washington Free Beacon,http://freebeacon.com/national-security/clinton-sought-pentagon-state-department-contracts-chelseas-friend/,1
622,hillary_clinton,622,622_hillary_clinton.jpg,http://cdn.business2community.com/wp-content/uploads/2016/10/clinton2-600x400.jpg,Business 2 Community,http://www.business2community.com/us-news/hillary-clinton-files-divorce-bill-clinton-presidential-election-hoax-01704036,1
625,hillary_clinton,625,625_hillary_clinton.jpg,https://i0.wp.com/heatst.com/wp-content/uploads/2016/10/gettyimages-615701688.jpg?crop\u003d0px%2C262px%2C2761px%2C1046px\u0026resize\u003d871%2C330\u0026quality\u003d80\u0026strip\u003dall\u0026ssl\u003d1,Heat Stree,https://heatst.com/politics/hillary-clinton-cabinet/,1
638,hillary_clinton,638,638_hillary_clinton.jpg,https://www.outsideonline.com/sites/default/files/styles/three-quarter-page-scaled-1x/public/clintons-environmental-scorecard_h.jpg?itok\u003dimuB4EQQ,Outside Magazine,https://www.outsideonline.com/2125806/hillary-clinton-environmental-scorecard,1
642,hillary_clinton,642,642_hillary_clinton.jpg,https://i2.wp.com/presidentialpetmuseum.com/wp-content/uploads/2016/03/hillary-clinton-2016.png,Presidential Pet Museum,http://www.presidentialpetmuseum.com/blog/hillary-clinton-pets/,1
643,hillary_clinton,643,643_hillary_clinton.jpg,http://blogs-images.forbes.com/raquellaneri/files/2010/09/0924_hillary-clinton-u-n-general-assembly_200x200.jpg?width\u003d960,Forbe,http://www.forbes.com/sites/raquellaneri/2010/09/24/appearances-do-matter-hillary-clintons-hair-clip-controversy/,1
647,hillary_clinton,647,647_hillary_clinton.jpg,http://15130-presscdn-0-89.pagely.netdna-cdn.com/wp-content/uploads/2016/09/2016-09-16T204513Z_1_LYNXNPEC8F1M6_RTROPTP_3_USA-ELECTION-CLINTON-701x467.jpg,Politicus USA,http://www.politicususa.com/2016/09/16/hillary-clinton-surges-lead-trump-pneumonia-scare.html,1
664,hillary_clinton,664,664_hillary_clinton.jpg,https://g.foolcdn.com/editorial/images/231515/23857574505_fc35db2fe0_h_large.jpg,The Motley Fool,https://www.fool.com/retirement/2016/10/15/10-ways-hillary-clinton-plans-to-grow-the-economy.aspx,1
670,hillary_clinton,670,670_hillary_clinton.jpg,https://timedotcom.files.wordpress.com/2016/07/hillary-clinton-001.jpg?quality\u003d85\u0026w\u003d562,Time,http://time.com/4429984/dnc-hillary-clinton-speech-video-transcript/,1
671,hillary_clinton,671,671_hillary_clinton.jpg,https://cbsnewyork.files.wordpress.com/2016/09/gettyimages-602405242.jpg?w\u003d620\u0026h\u003d413,CBS New York - CBS Local,http://newyork.cbslocal.com/2016/09/12/clinton-health-campaign-plans/,1
674,hillary_clinton,674,674_hillary_clinton.jpg,https://static.independent.co.uk/s3fs-public/thumbnails/image/2016/09/14/09/hillary-clinton-wave.jpg,The Independen,http://www.independent.co.uk/voices/deplorable-she-hillary-clinton-insulting-donald-trumps-supporter-blunder-basket-deplorables-a7307646.html,1
679,hillary_clinton,679,679_hillary_clinton.jpg,http://static2.politico.com/dims4/default/9758b68/2147483647/resize/1160x%3E/quality/90/?url\u003dhttp%3A%2F%2Fstatic.politico.com%2Faa%2F38%2F2b2613ac4e819db3df412e8d332b%2F161010-hillary-clinton-gettyimages-613813150.jpg,Politico,http://www.politico.com/story/2016/10/clinton-trump-debate-poll-229581,1
682,hillary_clinton,682,682_hillary_clinton.jpg,https://si.wsj.net/public/resources/images/BN-QG368_PW1014_GR_20161013174602.jpg,Snopes.com,http://hotspotoutdoors.com/forums/topic/179392-crooked-hillary/?page\u003d14,1
687,hillary_clinton,687,687_hillary_clinton.jpg,http://ichef.bbci.co.uk/news/660/cpsprodpb/5D63/production/_91770932_clinton_getty976.jpg,BBC.com,http://www.bbc.com/news/magazine-36992955,1
693,hillary_clinton,693,693_hillary_clinton.jpg,https://s.yimg.com/ny/api/res/1.2/Q922zi7at6jbSPMnAydv1Q--/YXBwaWQ9aGlnaGxhbmRlcjtzbT0xO3c9ODAwO2lsPXBsYW5l/https://67.media.tumblr.com/67d080910ccc0eab854cb3fb1652b720/tumblr_inline_odjrmt9GMF1qbdkv3_1280.jpg,Yahoo,https://www.yahoo.com/beauty/key-details-of-hillary-clintons-health-record-223234273.html,1
702,hillary_clinton,702,702_hillary_clinton.jpg,https://img.wonkette.com/wp-content/uploads/2016/10/Hillary-Clinton-Little-Girl-Photo.jpg,Wonkette,https://wonkette.com/607361/little-girl-hillary-clinton-punched-a-kid-in-the-nose-for-endangering-baby-bunnies-impeach,1
711,hillary_clinton,711,711_hillary_clinton.jpg,http://hbz.h-cdn.co/assets/16/39/980x490/landscape-1474981483-hbz-hillary-suit.jpg,Harper\u0027s Bazaar,http://www.harpersbazaar.com/culture/features/news/a18323/hillary-clinton-reebok-pantsuit/,1
