candidate,count,image_file,image_url,news_source,news_source_url
hillary_clinton,96,96_hillary_clinton.jpg,http://media.salon.com/2016/10/hillary_clinton_debate3_2-620x412.jpg,Salon,http://www.salon.com/2016/10/21/hillary-clinton-admitted-in-2013-that-a-no-fly-zone-would-kill-a-lot-of-syrians-but-still-wants-one/
hillary_clinton,97,97_hillary_clinton.jpg,https://i0.wp.com/www.middleeastmonitor.com/wp-content/uploads/images/article_images/people/hillary-clinton-2.jpg?resize\u003d1200%2C800\u0026quality\u003d75\u0026strip\u003dall\u0026ssl\u003d1,Middle East Monitor,https://www.middleeastmonitor.com/20160628-what-would-hillarys-middle-east-policy-look-like/
hillary_clinton,98,98_hillary_clinton.jpg,http://a.abcnews.com/images/Politics/ap_clinton_er_161023_31x13_1600.jpg,ABC News - Go.com,http://abcnews.go.com/Politics/fbi-director-investigation-hillary-clinton-emails-back/story?id\u003d43138105
hillary_clinton,99,99_hillary_clinton.jpg,http://static6.businessinsider.com/image/57e97e63077dcc1c008b848f-480/hillary-clinton.jpg,Business Insider,http://www.businessinsider.com/david-plouffe-hillary-clinton-debate-strategy-trump-2016-9
hillary_clinton,100,100_hillary_clinton.jpg,http://i2.cdn.cnn.com/cnnnext/dam/assets/160926222250-hillary-clinton-hofstra-5-large-169.jpg,CNN.com,http://www.cnn.com/2016/09/26/politics/presidential-debate-hillary-clinton-donald-trump/
hillary_clinton,101,101_hillary_clinton.jpg,http://cdn-assets.thepoliticalinsider.com/content/uploads/2016/09/Screen-Shot-2016-09-08-at-10.33.48-AM.png,The Political Insider,http://www.thepoliticalinsider.com/people-noticed-something-bizarre-hillary-clintons-head-see/
hillary_clinton,102,102_hillary_clinton.jpg,http://img.wennermedia.com/480-width/615701792_hillary-clinton-zoom-4a82bdf4-9b2c-40d3-b6d4-6aee950122ec.jpg,Us Weekly,http://www.usmagazine.com/celebrity-news/news/hillary-clinton-lost-the-election-but-may-win-popular-vote-w449047
hillary_clinton,103,103_hillary_clinton.jpg,http://i2.cdn.cnn.com/cnnnext/dam/assets/160910191751-hillary-clinton-chris-cuomo-sotu-intv-1-00012320-large-169.jpg,CNN.com,http://www.cnn.com/2016/09/11/politics/hillary-clinton-september-11/
hillary_clinton,104,104_hillary_clinton.jpg,http://www.telegraph.co.uk/content/dam/beauty/2016/04/06/hillary_clinton_getty-small_trans_NvBQzQNjv4BqYWNJspVvOUVBAuV2D2wK5ji-T4priTdNmLS_IH9bcaA.jpg,The Telegraph,http://www.telegraph.co.uk/beauty/hair/the-furore-over-hillary-clintons-600-hair-shows-that-female-poli/
hillary_clinton,105,105_hillary_clinton.jpg,http://static4.businessinsider.com/image/57deefa1b0ef97f0288b63f2-480/hillary-clinton.jpg,Business Insider,http://www.businessinsider.com/hillary-clinton-terror-attack-bombing-new-york-minneapolis-2016-9
hillary_clinton,106,106_hillary_clinton.jpg,http://www.nationalenquirer.com/wp-content/uploads/2016/09/hillary-clinton-health-brain-tumor-7.jpg,National Enquirer,http://www.nationalenquirer.com/photos/hillary-clinton-health-seizures-eye-movements-brain-tumor-video/
hillary_clinton,107,107_hillary_clinton.jpg,http://r.fod4.com/c\u003dsq/s\u003dw200,Funny Or Die,http://www.funnyordie.com/videos/b2fc974d1d/between-two-ferns-with-zach-galifianakis-hillary-clinton
hillary_clinton,108,108_hillary_clinton.jpg,http://www.motherjones.com/files/blog_hillary_benghazi_committee_caption_0.jpg,Mother Jone,http://www.motherjones.com/kevin-drum/2016/09/progressive-case-hillary-clinton-overwhelming
